# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 09:21:17 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name	hostname	sy_snum	sy_pnum	discoverymethod	pl_orbper	pl_orbpererr1	pl_orbpererr2	pl_orbperlim	pl_rade	pl_radeerr1	pl_radeerr2	pl_radelim	pl_bmasse	pl_bmasseerr1	pl_bmasseerr2	pl_bmasselim	pl_eqt	pl_eqterr1	pl_eqterr2	pl_eqtlim	sy_dist	sy_disterr1	sy_disterr2
Kepler-1968 b	Kepler-1968	1	1	Transit	7.28109980			0	1.500			0	2.86000			0	744			0	750.9300000	22.1090000	-20.9000000
Kepler-1969 b	Kepler-1969	1	1	Transit	6.64752007			0	1.682			0	3.47000			0	999			0	1204.5400000	44.2400000	-41.2700000
Kepler-197 b	Kepler-197	2	4	Transit	5.59930800	0.00002300	-0.00002300	0	1.020	0.040	-0.040	0	1.04000			0	1142			0	330.5750000	2.3440000	-2.3120000
Kepler-197 c	Kepler-197	2	4	Transit	10.34969500	0.00004500	-0.00004500	0	1.230	0.040	-0.040	0	5.30000	3.30000	-2.90000	0	930			0	330.5750000	2.3440000	-2.3120000
Kepler-197 d	Kepler-197	2	4	Transit	15.67756300	0.00009600	-0.00009600	0	1.220	0.100	-0.100	0	1.98000			0	810			0	330.5750000	2.3440000	-2.3120000
Kepler-197 e	Kepler-197	2	4	Transit	25.20971500	0.00038700	-0.00038700	0	0.910	0.040	-0.040	0	0.69300			0	691			0	330.5750000	2.3440000	-2.3120000
Kepler-1972 b	Kepler-1972	1	2	Transit	7.54425000	0.00054000	-0.00054000	0	0.802	0.042	-0.041	0	2.02000	0.56000	-0.62000	0	1084			0	287.3390000	2.0980000	-2.0680000
Kepler-1972 c	Kepler-1972	1	2	Transit	11.32950000	0.00110000	-0.00110000	0	0.868	0.051	-0.050	0	2.11000	0.59000	-0.65000	0	1215			0	287.3390000	2.0980000	-2.0680000
Kepler-1976 b	Kepler-1976	1	1	Transit Timing Variations	4.95931924	0.00000052	-0.00000052	0	12.210	1.960	-1.460	0					1103			0	1314.5100000	41.8450000	-41.8450000
Kepler-1977 b	Kepler-1977	1	1	Transit	4.53702121	0.00002498	-0.00002498	0	1.660	0.190	-0.110	0	3.39000			0	798			0	592.7110000	12.3435000	-12.3435000
Kepler-1978 b	Kepler-1978	1	1	Transit	10.84969477	0.00002777	-0.00002777	0	2.670	0.380	-0.210	0	7.61000			0	676			0	865.5120000	20.2140000	-19.3270000
Kepler-1979 b	Kepler-1979	1	1	Transit	18.50845260	0.00013110	-0.00013110	0	29.330	8.820	-2.940	0	79500.00000			0	683			0	1076.2700000	36.1600000	-36.1600000
Kepler-198 b	Kepler-198	1	3	Transit	17.79003700	0.00003500	-0.00003500	0	2.820	0.420	-0.420	0	8.35000			0	655			0	495.3580000	4.2465000	-4.2465000
Kepler-198 c	Kepler-198	1	3	Transit	49.56741600	0.00022000	-0.00022000	0	2.470	0.370	-0.370	0	6.66000			0	465			0	495.3580000	4.2465000	-4.2465000
Kepler-198 d	Kepler-198	1	3	Transit	1.31184443	0.00000133	-0.00000133	0	1.530	0.090	-0.070	0	2.96000			0	1562			0	495.3580000	4.2465000	-4.2465000
Kepler-1980 b	Kepler-1980	1	1	Transit	33.02571790	0.00061810	-0.00061810	0	2.210	0.360	-0.120	0	5.52000			0	564			0	1709.4000000	145.4100000	-124.6000000
Kepler-1981 b	Kepler-1981	1	1	Transit	453.54212000	0.00350100	-0.00350100	0	9.230	1.760	-4.100	0	62.50000			0	390			0	659.3950000	6.8200000	-6.6840000
Kepler-1982 b	Kepler-1982	1	1	Transit	3.82315697	0.00004481	-0.00004481	0	0.770	0.140	-0.040	0	0.38100			0	1282			0	558.8550000	7.4480000	-7.2590000
Kepler-1983 b	Kepler-1983	1	1	Transit	7.32851947	0.00002311	-0.00002311	0	2.330	0.130	-0.180	0	6.04000			0	807			0	424.4280000	3.4950000	-3.4390000
Kepler-1984 b	Kepler-1984	1	1	Transit	1.99281234	0.00000783	-0.00000783	0	6.810	0.750	-0.900	0	37.30000			0	675			0			
Kepler-1985 b	Kepler-1985	1	1	Transit	3.42064689	0.00001928	-0.00001928	0	2.270	0.250	-0.220	0	5.77000			0	1129			0			
Kepler-1986 b	Kepler-1986	1	1	Transit	19.54896660	0.00013960	-0.00013960	0	1.890	0.350	-0.150	0	4.23000			0	579			0	912.0850000	30.4555000	-30.4555000
Kepler-1987 b	Kepler-1987	1	4	Transit	2.34586300	0.00000955	-0.00000955	0	1.230	0.110	-0.090	0	2.04000			0	997			0	595.6830000	10.6080000	-10.2490000
Kepler-1987 c	Kepler-1987	1	4	Transit	3.64830183	0.00001621	-0.00001621	0	1.330	0.120	-0.090	0	2.33000			0	860			0	595.6830000	10.6080000	-10.2490000
Kepler-1987 d	Kepler-1987	1	4	Transit	5.64491415	0.00000878	-0.00000878	0	2.660	0.250	-0.180	0	7.56000			0	744			0	595.6830000	10.6080000	-10.2490000
Kepler-1987 e	Kepler-1987	1	4	Transit	8.74292005	0.00003311	-0.00003311	0	1.920	0.180	-0.130	0	4.35000			0	643			0	595.6830000	10.6080000	-10.2490000
Kepler-1988 b	Kepler-1988	1	1	Transit	11.49500229	0.00008821	-0.00008821	0	1.530	0.300	-0.490	0	2.96000			0	1105			0	513.4260000		
Kepler-1989 b	Kepler-1989	1	1	Transit	10.16102353	0.00000918	-0.00000918	0	4.620	1.370	-0.730	0	19.30000			0	904			0	1252.1300000	33.3300000	-31.6800000
Kepler-199 b	Kepler-199	1	2	Transit	23.63760400	0.00005000	-0.00005000	0	3.110	0.560	-0.560	0	9.85000			0	595			0	521.0540000	4.2280000	-4.2280000
Kepler-199 c	Kepler-199	1	2	Transit	67.09340800	0.00019000	-0.00019000	0	3.250	0.580	-0.580	0	10.60000			0	420			0	521.0540000	4.2280000	-4.2280000
Kepler-1990 b	Kepler-1990	1	2	Transit	1.73513619	0.00000028	-0.00000028	0	3.270	0.540	-0.330	0	10.70000			0	1554			0	392.7390000	4.2400000	-4.1520000
Kepler-1990 c	Kepler-1990	1	2	Transit	4.06844957	0.00001212	-0.00001212	0	0.980	0.170	-0.100	0	0.90400			0	1170			0	392.7390000	4.2400000	-4.1520000
Kepler-1991 b	Kepler-1991	1	2	Transit	13.26079792	0.00009795	-0.00009795	0	1.470	0.200	-0.210	0	2.76000			0	760			0	855.8200000	14.3650000	-13.9060000
Kepler-1991 c	Kepler-1991	1	2	Transit	22.79020351	0.00006878	-0.00006878	0	2.570	0.360	-0.360	0	7.13000			0	634			0	855.8200000	14.3650000	-13.9060000
Kepler-1992 b	Kepler-1992	1	1	Transit	15.61122380	0.00012750	-0.00012750	0	0.910	0.090	-0.050	0	0.69300			0	637			0	532.9550000	4.0410000	-4.0410000
Kepler-1993 b	Kepler-1993	1	1	Transit	26.65657370	0.00020520	-0.00020520	0	4.150	1.280	-2.980	0	16.10000			0	903			0	1031.9100000	18.3700000	-18.3700000
Kepler-1994 b	Kepler-1994	1	1	Transit	4.61225043	0.00003445	-0.00003445	0	0.510	0.060	-0.050	0	0.08700			0	1032			0	241.9910000	1.4650000	-1.4480000
Kepler-1995 b	Kepler-1995	1	1	Transit	73.75788750	0.00043040	-0.00043040	0	4.280	2.210	-0.660	0	16.90000			0	375			0	595.3310000	9.5080000	-9.2200000
Kepler-1996 b	Kepler-1996	1	2	Transit	32.37618300	0.00013110	-0.00013110	0	2.260	0.160	-0.070	0	5.73000			0	392			0	440.5610000	4.4200000	-4.3340000
Kepler-1996 c	Kepler-1996	1	2	Transit	92.72972480	0.00039800	-0.00039800	0	2.810	0.200	-0.080	0	8.30000			0	276			0	440.5610000	4.4200000	-4.3340000
Kepler-1997 b	Kepler-1997	1	1	Transit	26.75758660	0.00029420	-0.00029420	0	2.280	0.720	-0.280	0	5.82000			0	660			0	1502.3400000	67.1500000	-61.7300000
Kepler-1998 b	Kepler-1998	1	1	Transit	3.03267135	0.00001374	-0.00001374	0	0.600	0.080	-0.040	0	0.15600			0	1187			0	340.9650000	2.5390000	-2.5020000
Kepler-1999 b	Kepler-1999	1	1	Transit	8.73967580	0.00030920	-0.00030920	0	3.290	0.260	-0.300	0	10.80000			0	577			0	701.2550000	18.4080000	-17.5050000
Kepler-20 b	Kepler-20	2	6	Transit	3.69610490	0.00000160	-0.00000160	0	1.773	0.053	-0.030	0	9.70000	1.30000	-1.30000	0	1187	16	-16	0	282.5630000	1.7760000	-1.7530000
Kepler-20 c	Kepler-20	2	6	Transit	10.85407740	0.00000210	-0.00000210	0	2.894	0.036	-0.033	0	11.10000	2.10000	-2.10000	0	828	11	-11	0	282.5630000	1.7760000	-1.7530000
Kepler-20 d	Kepler-20	2	6	Transit	77.61145500	0.00009600	-0.00009600	0	2.606	0.053	-0.039	0	13.40000	3.70000	-3.60000	0	430	6	-6	0	282.5630000	1.7760000	-1.7530000
Kepler-20 e	Kepler-20	2	6	Transit	6.09848820	0.00000990	-0.00000990	0	0.821	0.022	-0.022	0	0.76000			1	1004	14	-14	0	282.5630000	1.7760000	-1.7530000
Kepler-20 f	Kepler-20	2	6	Transit	19.57832800	0.00004800	-0.00004800	0	0.952	0.047	-0.087	0	1.40000			1	681	9	-9	0	282.5630000	1.7760000	-1.7530000
Kepler-20 g	Kepler-20	2	6	Radial Velocity	34.94000000	0.03800000	-0.03500000	0	4.710			0	19.96000	3.08000	-3.61000	0	524	12	-12	0	282.5630000	1.7760000	-1.7530000
Kepler-200 b	Kepler-200	1	2	Transit	8.59480500	0.00003600	-0.00003600	0	2.130	0.410	-0.410	0	5.18000			0	854			0	665.9120000	7.1445000	-7.1445000
Kepler-200 c	Kepler-200	1	2	Transit	10.22215700	0.00005300	-0.00005300	0	1.590	0.290	-0.290	0	3.15000			0	806			0	665.9120000	7.1445000	-7.1445000
Kepler-2000 b	Kepler-2000	1	2	Transit	6.38315913	0.00000640	-0.00000640	0	2.730	0.100	-0.170	0	7.90000			0	530			0	320.5880000	3.6510000	-3.6510000
Kepler-2000 c	Kepler-2000	1	2	Transit	20.61803480	0.00013820	-0.00013820	0	1.570	0.060	-0.100	0	3.09000			0	359			0	320.5880000	3.6510000	-3.6510000
Kepler-2001 b	Kepler-2001	1	2	Transit	1.09001100	0.00000582	-0.00000582	0	1.040	0.130	-0.080	0	1.12000			0	1402			0	776.5500000	20.1360000	-19.1600000
Kepler-2001 c	Kepler-2001	1	2	Transit	14.09258319			0	1.820	0.230	-0.130	0	3.97000			0	597			0	776.5500000	20.1360000	-19.1600000
Kepler-201 b	Kepler-201	1	2	Transit	25.67208300	0.00007500	-0.00007500	0	2.460	0.480	-0.480	0	6.62000			0	683			0	636.4450000	9.7730000	-9.4880000
Kepler-201 c	Kepler-201	1	2	Transit	151.88405800	0.00201400	-0.00201400	0	2.850	0.600	-0.600	0	8.50000			0	378			0	636.4450000	9.7730000	-9.4880000
Kepler-202 b	Kepler-202	1	2	Transit	4.06942700	0.00000700	-0.00000700	0	1.630	0.100	-0.100	0	3.29000			0	802			0	285.1110000	1.1135000	-1.1135000
Kepler-202 c	Kepler-202	1	2	Transit	16.28249300	0.00003800	-0.00003800	0	1.850	0.100	-0.100	0	4.08000			0	505			0	285.1110000	1.1135000	-1.1135000
Kepler-203 b	Kepler-203	1	3	Transit	3.16269700	0.00000400	-0.00000400	0	2.570	0.520	-0.520	0	7.13000			0	1308			0	703.3020000	9.5100000	-9.5100000
Kepler-203 c	Kepler-203	1	3	Transit	5.37064700	0.00000800	-0.00000800	0	2.470	0.470	-0.470	0	749.90000	419.10000	-344.70000	0	1096			0	703.3020000	9.5100000	-9.5100000
Kepler-203 d	Kepler-203	1	3	Transit	11.32972000	0.00008000	-0.00008000	0	1.440	0.280	-0.280	0	33.90000	183.40000	-33.20000	0	855			0	703.3020000	9.5100000	-9.5100000
Kepler-204 b	Kepler-204	1	2	Transit	14.40097400	0.00005600	-0.00005600	0	2.530	0.540	-0.540	0	6.94000			0	828			0	686.7230000	7.1420000	-7.0000000
Kepler-204 c	Kepler-204	1	2	Transit	25.66059300	0.00028800	-0.00028800	0	1.790	0.390	-0.390	0	3.86000			0	683			0	686.7230000	7.1420000	-7.0000000
Kepler-205 b	Kepler-205	1	2	Transit	2.75564000	0.00000200	-0.00000200	0	1.510	0.140	-0.140	0	2.89000			0	757			0	159.7200000	0.3480000	-0.3470000
Kepler-205 c	Kepler-205	1	2	Transit	20.30654600	0.00003800	-0.00003800	0	1.640	0.120	-0.120	0	3.33000			0	389			0	159.7200000	0.3480000	-0.3470000
Kepler-206 b	Kepler-206	1	3	Transit	7.78198700	0.00005800	-0.00005800	0	1.200	0.240	-0.240	0	1.87000			0	983			0	594.4470000	4.9520000	-4.8720000
Kepler-206 c	Kepler-206	1	3	Transit	13.13747100	0.00006500	-0.00006500	0	1.770	0.340	-0.340	0	3.78000			0	825			0	594.4470000	4.9520000	-4.8720000
Kepler-206 d	Kepler-206	1	3	Transit	23.44281000	0.00045300	-0.00045300	0	1.190	0.240	-0.240	0	1.81000			0	681			0	594.4470000	4.9520000	-4.8720000
Kepler-207 b	Kepler-207	1	3	Transit	1.61186500	0.00000600	-0.00000600	0	1.570	0.300	-0.300	0	3.09000			0	1930			0	875.5190000	9.8930000	-9.6790000
Kepler-207 c	Kepler-207	1	3	Transit	3.07157100	0.00001600	-0.00001600	0	1.500	0.290	-0.290	0	2.86000			0	1556			0	875.5190000	9.8930000	-9.6790000
Kepler-207 d	Kepler-207	1	3	Transit	5.86807500	0.00000900	-0.00000900	0	3.310	0.630	-0.630	0	11.00000			0	1254			0	875.5190000	9.8930000	-9.6790000
Kepler-208 b	Kepler-208	1	4	Transit	4.22864000	0.00001800	-0.00001800	0	1.630	0.300	-0.300	0	3.29000			0	1379			0	775.3280000	8.8585000	-8.8585000
Kepler-208 c	Kepler-208	1	4	Transit	7.46662300	0.00006700	-0.00006700	0	1.390	0.260	-0.260	0	2.51000			0	1141			0	775.3280000	8.8585000	-8.8585000
Kepler-208 d	Kepler-208	1	4	Transit	11.13178600	0.00013100	-0.00013100	0	1.200	0.230	-0.230	0	1.87000			0	999			0	775.3280000	8.8585000	-8.8585000
Kepler-208 e	Kepler-208	1	4	Transit	16.25945800	0.00017600	-0.00017600	0	1.480	0.280	-0.280	0	2.79000			0	880			0	775.3280000	8.8585000	-8.8585000
Kepler-209 b	Kepler-209	1	2	Transit	16.08784500	0.00004100	-0.00004100	0	2.260	0.340	-0.340	0	5.73000			0	668			0	576.9460000	5.5555000	-5.5555000
Kepler-209 c	Kepler-209	1	2	Transit	41.74988200	0.00010600	-0.00010600	0	3.100	0.510	-0.510	0	9.80000			0	486			0	576.9460000	5.5555000	-5.5555000
Kepler-21 b	Kepler-21	2	1	Transit	2.78582120	0.00000320	-0.00000320	0	1.639	0.019	-0.015	0	7.50000	1.30000	-1.30000	0	2015	16	-16	0	108.5220000	0.3850000	-0.3820000
Kepler-210 b	Kepler-210	1	2	Transit	2.45323400	0.00000100	-0.00000100	0	2.940	0.210	-0.210	0	8.96000			0	737			0	232.7500000	0.8270000	-0.8270000
Kepler-210 c	Kepler-210	1	2	Transit	7.97251300	0.00000300	-0.00000300	0	3.620	0.190	-0.190	0	12.80000			0	497			0	232.7500000	0.8270000	-0.8270000
Kepler-211 b	Kepler-211	1	2	Transit	4.13857500	0.00001000	-0.00001000	0	1.260	0.090	-0.090	0	2.13000			0	954			0	309.3530000	1.7470000	-1.7280000
Kepler-211 c	Kepler-211	1	2	Transit	6.04045000	0.00001600	-0.00001600	0	1.290	0.090	-0.090	0	18.30000	22.40000	-17.00000	0	841			0	309.3530000	1.7470000	-1.7280000
Kepler-212 b	Kepler-212	1	2	Transit	16.25758200	0.00037800	-0.00037800	0	1.090	0.210	-0.210	0	1.32000			0	830			0	687.1940000	8.5330000	-8.3290010
Kepler-212 c	Kepler-212	1	2	Transit	31.80517400	0.00014200	-0.00014200	0	2.740	0.510	-0.510	0	7.95000			0	664			0	687.1940000	8.5330000	-8.3290010
Kepler-213 b	Kepler-213	1	2	Transit	2.46236000	0.00000600	-0.00000600	0	1.620	0.310	-0.310	0	3.26000			0	1326			0	634.9390000	7.2715000	-7.2715000
Kepler-213 c	Kepler-213	1	2	Transit	4.82296200	0.00000800	-0.00000800	0	2.340	0.450	-0.450	0	6.08000			0	1060			0	634.9390000	7.2715000	-7.2715000
Kepler-214 b	Kepler-214	1	2	Transit	15.66054400	0.00008000	-0.00008000	0	2.610	0.490	-0.490	0	7.32000			0	758			0	1208.4400000	22.8650000	-22.8650000
Kepler-214 c	Kepler-214	1	2	Transit	28.77980000	0.00039700	-0.00039700	0	2.130	0.400	-0.400	0	5.18000			0	619			0	1208.4400000	22.8650000	-22.8650000
Kepler-215 b	Kepler-215	1	4	Transit	9.36067200	0.00004000	-0.00004000	0	1.620	0.400	-0.400	0	3.26000			0	784			0	485.9970000	3.6540000	-3.6540000
Kepler-215 c	Kepler-215	1	4	Transit	14.66710800	0.00008900	-0.00008900	0	1.770	0.420	-0.420	0	3.78000			0	675			0	485.9970000	3.6540000	-3.6540000
Kepler-215 d	Kepler-215	1	4	Transit	30.86442300	0.00009200	-0.00009200	0	2.390	0.550	-0.550	0	23.60000	17.30000	-11.90000	0	527			0	485.9970000	3.6540000	-3.6540000
Kepler-215 e	Kepler-215	1	4	Transit	68.16101000	0.00063000	-0.00063000	0	1.750	0.410	-0.410	0	3.71000			0	405			0	485.9970000	3.6540000	-3.6540000
Kepler-216 b	Kepler-216	1	2	Transit	7.69364100	0.00003100	-0.00003100	0	2.350	0.460	-0.460	0	6.12000			0	1069			0	1187.4700000	21.4200000	-21.4200000
Kepler-216 c	Kepler-216	1	2	Transit	17.40666900	0.00005700	-0.00005700	0	3.040	0.590	-0.590	0	9.48000			0	814			0	1187.4700000	21.4200000	-21.4200000
Kepler-217 b	Kepler-217	1	3	Transit	5.37494300	0.00001900	-0.00001900	0	2.230	0.320	-0.320	0	5.60000			0	1413			0	1104.6400000	16.8800000	-16.3800000
Kepler-217 c	Kepler-217	1	3	Transit	8.58600400	0.00005300	-0.00005300	0	1.850	0.270	-0.270	0	4.08000			0	1208			0	1104.6400000	16.8800000	-16.3800000
Kepler-217 d	Kepler-217	1	3	Transit	3.88689525	0.00002241	-0.00002241	0	1.320	0.360	-0.270	0	2.30000			0	1574			0	1104.6400000	16.8800000	-16.3800000
Kepler-218 b	Kepler-218	1	3	Transit	3.61933700	0.00001100	-0.00001100	0	1.480	0.120	-0.120	0	2.79000			0	1156			0	656.3800000	6.3550000	-6.3550000
Kepler-218 c	Kepler-218	1	3	Transit	44.69957600	0.00016700	-0.00016700	0	3.140	0.260	-0.260	0	10.00000			0	500			0	656.3800000	6.3550000	-6.3550000
Kepler-218 d	Kepler-218	1	3	Transit	124.52446470	0.00058220	-0.00058220	0	2.660	0.280	-0.180	0	7.56000			0	356			0	656.3800000	6.3550000	-6.3550000
Kepler-219 b	Kepler-219	1	3	Transit	4.58551200	0.00000800	-0.00000800	0	2.950	0.490	-0.490	0	9.01000			0	1307			0	787.0700000	10.5790000	-10.5790000
Kepler-219 c	Kepler-219	1	3	Transit	22.71461300	0.00007500	-0.00007500	0	3.580	0.600	-0.600	0	12.50000			0	766			0	787.0700000	10.5790000	-10.5790000
Kepler-219 d	Kepler-219	1	3	Transit	47.90364500	0.00030700	-0.00030700	0	2.810	0.480	-0.480	0	19.10000	29.90000	-17.70000	0	598			0	787.0700000	10.5790000	-10.5790000
Kepler-22 b	Kepler-22	1	1	Transit	289.86387600	0.00001300	-0.00001300	0	2.100	0.120	-0.120	0	9.10000			1	279	4	-4	0	194.6420000	0.9270000	-0.9180000
Kepler-220 b	Kepler-220	1	4	Transit	4.15980700	0.00001000	-0.00001000	0	0.810	0.050	-0.050	0	0.45700			0	759			0	171.1090000	0.6370000	-0.6330000
Kepler-220 c	Kepler-220	1	4	Transit	9.03419900	0.00000900	-0.00000900	0	1.570	0.090	-0.090	0	3.09000			0	586			0	171.1090000	0.6370000	-0.6330000
Kepler-220 d	Kepler-220	1	4	Transit	28.12239700	0.00016200	-0.00016200	0	0.980	0.060	-0.060	0	0.90400			0	401			0	171.1090000	0.6370000	-0.6330000
Kepler-220 e	Kepler-220	1	4	Transit	45.90273300	0.00019200	-0.00019200	0	1.330	0.120	-0.120	0	2.33000			0	341			0	171.1090000	0.6370000	-0.6330000
Kepler-221 b	Kepler-221	1	4	Transit	2.79590600	0.00000400	-0.00000400	0	1.710	0.170	-0.170	0	3.57000			0	1090			0	385.2310000	2.8335000	-2.8335000
Kepler-221 c	Kepler-221	1	4	Transit	5.69058600	0.00000400	-0.00000400	0	2.930	0.270	-0.270	0	15.10000	10.10000	-6.70000	0	860			0	385.2310000	2.8335000	-2.8335000
Kepler-221 d	Kepler-221	1	4	Transit	10.04156000	0.00001100	-0.00001100	0	2.730	0.250	-0.250	0	7.90000			0	712			0	385.2310000	2.8335000	-2.8335000
Kepler-221 e	Kepler-221	1	4	Transit	18.36991700	0.00002900	-0.00002900	0	2.630	0.250	-0.250	0	7.41000			0	582			0	385.2310000	2.8335000	-2.8335000
Kepler-222 b	Kepler-222	1	3	Transit	3.93698100	0.00000500	-0.00000500	0	3.160	1.400	-1.400	0	10.10000			0	1004			0	758.8540000	15.0670000	-14.5010000
Kepler-222 c	Kepler-222	1	3	Transit	10.08881000	0.00001100	-0.00001100	0	4.640	2.070	-2.070	0	19.40000			0	734			0	758.8540000	15.0670000	-14.5010000
Kepler-222 d	Kepler-222	1	3	Transit	28.08191200	0.00006900	-0.00006900	0	3.690	1.630	-1.630	0	13.20000			0	522			0	758.8540000	15.0670000	-14.5010000
Kepler-223 b	Kepler-223	1	4	Transit	7.38449000	0.00022000	-0.00022000	0	2.990	0.180	-0.270	0	7.40000	1.30000	-1.10000	0	1042			0	1859.7100000	111.0450000	-111.0450000
Kepler-223 c	Kepler-223	1	4	Transit	9.84564000	0.00052000	-0.00051000	0	3.440	0.200	-0.300	0	5.10000	1.70000	-1.10000	0	947			0	1859.7100000	111.0450000	-111.0450000
Kepler-223 d	Kepler-223	1	4	Transit	14.78869000	0.00030000	-0.00027000	0	5.240	0.260	-0.450	0	8.00000	1.50000	-1.30000	0	827			0	1859.7100000	111.0450000	-111.0450000
Kepler-223 e	Kepler-223	1	4	Transit	19.72567000	0.00055000	-0.00054000	0	4.600	0.270	-0.410	0	4.80000	1.40000	-1.20000	0	751			0	1859.7100000	111.0450000	-111.0450000
Kepler-224 b	Kepler-224	1	4	Transit	3.13292400	0.00001400	-0.00001400	0	1.390	0.090	-0.090	0	2.51000			0	937			0	782.0880000	18.7190000	-17.8790000
Kepler-224 c	Kepler-224	1	4	Transit	5.92500300	0.00001000	-0.00001000	0	3.120	0.260	-0.260	0	9.91000			0	758			0	782.0880000	18.7190000	-17.8790000
Kepler-224 d	Kepler-224	1	4	Transit	11.34939300	0.00003400	-0.00003400	0	2.300	0.140	-0.140	0	5.90000			0	610			0	782.0880000	18.7190000	-17.8790000
Kepler-224 e	Kepler-224	1	4	Transit	18.64357700	0.00008700	-0.00008700	0	1.970	0.150	-0.150	0	4.54000			0	517			0	782.0880000	18.7190000	-17.8790000
Kepler-225 b	Kepler-225	1	2	Transit	6.73897500	0.00004100	-0.00004100	0	1.200	0.070	-0.070	0	1.87000			0	579			0	561.1010000	12.7010000	-12.1600000
Kepler-225 c	Kepler-225	1	2	Transit	18.79423400	0.00007600	-0.00007600	0	1.840	0.100	-0.100	0	4.04000			0	412			0	561.1010000	12.7010000	-12.1600000
Kepler-226 b	Kepler-226	1	3	Transit	3.94099700	0.00002000	-0.00002000	0	1.550	0.620	-0.620	0	24.00000	11.80000	-10.10000	0	1018			0	980.1380000	26.5920000	-25.2440000
Kepler-226 c	Kepler-226	1	3	Transit	5.34955500	0.00001400	-0.00001400	0	2.270	0.900	-0.900	0	45.20000	22.50000	-19.10000	0	919			0	980.1380000	26.5920000	-25.2440000
Kepler-226 d	Kepler-226	1	3	Transit	8.10904400	0.00009400	-0.00009400	0	1.220	0.490	-0.490	0	1.98000			0	800			0	980.1380000	26.5920000	-25.2440000
Kepler-227 b	Kepler-227	1	2	Transit	9.48801500	0.00003900	-0.00003900	0	3.110	1.570	-1.570	0	9.85000			0	793			0	1083.0600000	29.6700000	-29.6700000
Kepler-227 c	Kepler-227	1	2	Transit	54.41869400	0.00046000	-0.00046000	0	3.040	1.530	-1.530	0	9.48000			0	443			0	1083.0600000	29.6700000	-29.6700000
Kepler-228 b	Kepler-228	1	3	Transit	2.56654600	0.00002600	-0.00002600	0	1.530	0.710	-0.710	0	2.96000			0	1360			0	1644.6100000	79.3200000	-72.4600000
Kepler-228 c	Kepler-228	1	3	Transit	4.13444400	0.00001800	-0.00001800	0	2.700	1.240	-1.240	0	7.75000			0	1160			0	1644.6100000	79.3200000	-72.4600000
Kepler-228 d	Kepler-228	1	3	Transit	11.09428600	0.00003600	-0.00003600	0	4.040	1.850	-1.850	0	15.40000			0	835			0	1644.6100000	79.3200000	-72.4600000
Kepler-229 b	Kepler-229	1	3	Transit	6.25297200	0.00002100	-0.00002100	0	2.200	0.780	-0.780	0	5.48000			0	823			0	826.2650000	23.8720000	-22.5910000
Kepler-229 c	Kepler-229	1	3	Transit	16.06863800	0.00001900	-0.00001900	0	4.920	1.740	-1.740	0	21.50000			0	600			0	826.2650000	23.8720000	-22.5910000
Kepler-229 d	Kepler-229	1	3	Transit	41.19491200	0.00024800	-0.00024800	0	3.850	1.380	-1.380	0	14.20000			0	439			0	826.2650000	23.8720000	-22.5910000
Kepler-23 b	Kepler-23	1	3	Transit	7.10000000			0	1.638	0.047	-0.047	0	2.56000	0.43000	-0.40000	0	1157			0	835.7560000	11.4630000	-11.1630000
Kepler-23 c	Kepler-23	1	3	Transit	10.74000000			0	3.005	0.074	-0.074	0	7.81000	1.32000	-1.20000	0	1008			0	835.7560000	11.4630000	-11.1630000
Kepler-23 d	Kepler-23	1	3	Transit	15.27000000			0	2.206	0.057	-0.057	0	4.44000	1.30000	-1.21000	0	896			0	835.7560000	11.4630000	-11.1630000
Kepler-230 b	Kepler-230	1	2	Transit	32.62555500	0.00012600	-0.00012600	0	4.260	2.170	-2.170	0	16.80000			0	506			0	740.7540000	13.8660000	-13.3740000
