# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 16:40:09 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_trandur:     Transit Duration [hours]
#
pl_name,pl_orbper,pl_rade,pl_trandur
Kepler-893 b,6.33855761,3.030,3.2833000
Kepler-894 b,9.80322400,2.780,4.4934000
Kepler-895 b,2.80624233,1.540,1.7170000
Kepler-896 b,144.54739600,2.530,14.9620000
Kepler-896 c,29.54225660,3.150,13.9020000
Kepler-897 b,8.04726420,2.390,4.5000000
Kepler-898 b,5.87061910,1.490,2.4983000
Kepler-899 b,19.17891293,2.680,5.2000000
Kepler-9 b,19.23891000,8.290,4.2430000
Kepler-9 c,38.98530000,8.080,4.5650000
Kepler-9 d,1.59285100,1.640,1.9700000
Kepler-90 i,14.44912000,1.320,2.8000000
Kepler-900 b,6.99130860,2.080,2.2124000
Kepler-901 b,3.51749439,1.370,1.4847000
Kepler-902 b,40.10995470,2.540,5.1836000
Kepler-903 b,10.35077210,2.010,6.5650000
Kepler-903 c,62.92285570,2.530,11.2980000
Kepler-904 b,3.02166863,1.770,2.7580000
Kepler-905 b,5.08274652,1.410,1.7354000
Kepler-906 b,41.69799760,2.110,5.6754000
Kepler-907 b,15.86621821,1.200,4.1503000
Kepler-908 b,1.34059747,1.220,1.6085000
Kepler-909 b,13.93290318,1.470,2.5119000
Kepler-91 b,6.24658000,15.323,
Kepler-910 b,2.36436901,0.820,3.2852000
Kepler-911 b,20.31050100,2.600,5.3585000
Kepler-912 b,2.53475627,2.800,4.4149000
Kepler-913 b,10.29672521,2.060,2.7238000
Kepler-913 c,5.93911982,3.858,
Kepler-914 b,4.40966548,1.380,2.1066000
Kepler-915 b,4.59489604,1.500,2.8530000
Kepler-916 b,32.29687980,1.760,4.6170000
Kepler-917 b,2.97041437,1.910,2.2161000
Kepler-918 b,4.85386933,1.740,2.7990000
Kepler-919 b,11.04603384,2.250,4.7990000
Kepler-92 b,13.74900000,3.510,
Kepler-92 c,26.72300000,2.600,
Kepler-92 d,49.35680000,2.067,
Kepler-920 b,6.53192704,2.420,3.1164000
Kepler-920 c,100.82741130,3.800,8.2810000
Kepler-921 b,51.30063400,2.870,6.9870000
Kepler-922 b,0.93846683,1.420,1.2710000
Kepler-923 b,6.93366476,1.380,4.3220000
Kepler-924 b,61.03701170,3.070,8.8510000
Kepler-925 b,33.86785310,2.340,3.6820000
Kepler-926 b,52.06886010,2.310,3.0436000
Kepler-927 b,9.11499030,1.720,4.4852000
Kepler-928 b,3.93246130,1.590,2.1982000
Kepler-929 b,0.92103214,1.110,2.5345000
Kepler-93 b,4.72673978,1.478,
Kepler-930 b,71.45177750,2.130,6.0240000
Kepler-931 b,8.03755877,1.330,2.7866000
Kepler-932 b,1.92143740,1.370,1.7519000
Kepler-933 b,14.20443009,2.460,3.9790000
Kepler-934 b,55.67383090,2.090,3.8050000
Kepler-935 b,4.88083852,1.350,2.5102000
Kepler-936 b,10.56134221,1.450,2.7590000
Kepler-937 b,67.66882700,3.720,9.6230000
Kepler-937 c,153.34336400,2.670,10.7150000
Kepler-938 b,52.62984170,2.220,5.9640000
Kepler-939 b,14.87829600,1.750,7.5040000
Kepler-94 b,2.50806000,3.510,
Kepler-940 b,59.62252570,3.340,6.4250000
Kepler-941 b,17.42395198,3.080,4.8730000
Kepler-942 b,44.96417488,2.130,5.0412000
Kepler-943 b,49.77014380,5.930,10.0850000
Kepler-944 b,43.31677370,2.630,5.0650000
Kepler-945 b,31.00338140,2.630,5.2040000
Kepler-946 b,11.79162572,1.930,3.0070000
Kepler-947 b,26.96443170,2.280,3.9490000
Kepler-948 b,7.76846622,1.850,4.3850000
Kepler-949 b,8.68930730,2.910,2.5913000
Kepler-949 c,20.99757968,2.970,2.4540000
Kepler-95 b,11.52310000,3.420,
Kepler-950 b,98.71804060,8.980,6.4184000
Kepler-951 b,71.52530845,5.590,5.9273000
Kepler-952 b,130.35469190,7.650,6.3820000
Kepler-953 b,88.40655258,4.210,12.3073000
Kepler-953 c,9.10967112,1.190,5.3021000
Kepler-954 b,16.78176602,2.320,3.7533000
Kepler-955 b,14.53244172,3.130,3.1732000
Kepler-956 b,5.24867263,3.000,1.8418000
Kepler-957 b,5.90741354,5.500,1.0864000
Kepler-958 b,9.76788050,2.060,1.9474000
Kepler-959 b,14.80074836,4.380,5.6698000
Kepler-96 b,16.23850000,2.670,
Kepler-960 b,3.12686223,2.290,1.1975000
Kepler-961 b,16.87727414,2.550,3.7835000
Kepler-962 b,12.05707239,1.970,2.2598000
Kepler-963 b,9.97683705,2.660,3.4190000
Kepler-964 b,13.52251060,2.120,3.8931000
Kepler-965 b,134.25272980,3.380,9.1050000
Kepler-966 b,99.74762200,4.130,6.7440000
Kepler-967 b,13.22713379,2.350,3.2928000
Kepler-967 c,198.71125020,3.650,8.5374000
Kepler-968 b,3.69298373,2.000,1.7291000
Kepler-968 c,5.70940492,1.690,1.5769000
Kepler-969 b,34.17317140,2.070,4.4751000
Kepler-969 c,1.68293460,0.990,1.8737000
Kepler-97 b,2.58664000,1.480,
Kepler-970 b,16.73652500,2.609,2.2000000
Kepler-971 b,9.59070716,2.130,3.4847000
Kepler-972 b,7.03932553,4.650,3.4480000
Kepler-973 b,49.60773310,1.960,2.8424000
Kepler-974 b,4.19449651,1.570,1.8482000
Kepler-975 b,1.97034246,1.480,1.7381000
Kepler-975 c,5.05821338,10.690,1.1320000
Kepler-976 b,105.95641480,3.960,6.9860000
Kepler-977 b,26.85328322,2.620,4.5063000
Kepler-978 b,49.62215090,2.990,7.0930000
Kepler-979 b,8.08801350,2.720,1.7768000
Kepler-98 b,1.54168000,1.990,
Kepler-980 b,11.55102504,2.670,3.7140000
Kepler-981 b,4.46975774,2.310,1.8062000
Kepler-982 b,15.77382210,2.250,4.9443000
Kepler-983 b,60.08550820,2.360,6.9290000
Kepler-984 b,43.03422720,2.120,6.0726000
Kepler-985 b,116.33190100,2.980,6.8650000
Kepler-986 b,56.43499380,2.360,4.7029000
Kepler-987 b,105.30331480,3.260,6.1200000
Kepler-988 b,17.76080053,2.070,1.6860000
Kepler-989 b,7.96431535,2.210,1.4980000
Kepler-99 b,4.60358000,1.480,
Kepler-990 b,9.91723428,2.600,3.2597000
Kepler-990 c,0.53835431,1.530,1.4801000
Kepler-991 b,82.53425190,2.540,4.8336000
Kepler-992 b,20.16034462,1.620,3.8215000
Kepler-993 b,22.08557563,2.970,2.1619000
Kepler-994 b,1.15116651,1.600,1.1881000
Kepler-995 b,28.26731672,2.700,4.5693000
Kepler-996 b,3.77059058,1.980,2.0254000
Kepler-997 b,2.70730672,1.360,3.4623000
Kepler-998 b,5.65377733,2.320,1.9612000
Kepler-999 b,5.99185702,2.340,1.6220000
L 168-9 b,1.40152604,1.630,1.0200000
L 98-59 b,2.25311360,0.850,0.9920000
L 98-59 c,3.69067770,1.385,1.3460000
L 98-59 d,7.45072450,1.521,0.8400000
LHS 1140 b,24.73723000,1.730,2.1500000
LHS 1140 c,3.77794000,1.272,1.1300000
LHS 1478 b,1.94953780,1.242,0.7050000
LHS 1678 b,0.86023250,0.685,0.8010000
LHS 1678 c,3.69428400,0.941,1.2300000
LHS 1678 d,4.96522290,0.981,1.0000000
LHS 1815 b,3.81433400,1.088,
LHS 3844 b,0.46292913,1.303,0.5212000
LHS 475 b,2.02908800,0.991,0.7250000
LP 714-47 b,4.05203700,4.700,
LP 791-18 b,0.94799810,1.212,0.6195000
LP 791-18 c,4.98990930,2.438,1.1670000
LP 791-18 d,2.75343600,1.032,0.9152000
LP 890-9 b,2.72990250,1.320,0.8457000
LP 890-9 c,8.45746300,1.367,0.9593000
LTT 1445 A b,5.35876000,1.180,1.3920000
LTT 1445 A c,3.12390350,1.147,0.4820000
LTT 3780 b,0.76837931,1.325,0.7883000
LTT 3780 c,12.25228400,2.390,1.5400000
LTT 9779 b,0.79205200,4.720,
Lupus-TR-3 b,3.91405000,9.976,
MASCARA-1 b,2.14877381,17.901,4.2260000
MASCARA-4 b,2.82406000,17.150,3.9600000
NGTS-1 b,2.64729800,14.908,1.2300000
NGTS-10 b,0.76689440,13.507,1.0910000
NGTS-11 b,35.45533000,9.158,3.5900000
NGTS-12 b,7.53280600,11.747,5.8500000
NGTS-13 b,4.11902700,12.801,5.2224000
NGTS-14 A b,3.53571730,4.977,2.2400000
NGTS-15 b,3.27623000,12.330,2.5040000
NGTS-16 b,4.84532000,14.572,3.0610000
NGTS-17 b,3.24253000,13.899,3.3910000
NGTS-18 b,3.05125000,13.563,3.6010000
NGTS-2 b,4.51116400,17.878,4.6510000
NGTS-20 b,54.18915000,11.994,4.5500000
NGTS-21 b,1.54338970,14.908,1.9500000
NGTS-23 b,4.07643260,14.202,3.9190000
NGTS-24 b,3.46787960,13.608,2.9290000
NGTS-25 b,2.82309300,11.467,2.4660000
NGTS-26 b,4.51992790,14.886,3.7190000
NGTS-27 b,3.37041810,15.648,4.8880000
NGTS-3 A b,1.67537280,16.589,2.3000000
NGTS-30 b,98.29838000,10.402,6.1300000
NGTS-4 b,1.33735080,3.180,1.8000000
NGTS-5 b,3.35698660,12.733,2.2100000
NGTS-6 b,0.88205900,14.863,
NGTS-8 b,2.49970000,12.218,2.6100000
NGTS-9 b,4.43527000,11.994,2.0500000
OGLE-TR-10 b,3.10127800,14.011,
OGLE-TR-111 b,4.01444630,11.422,2.6797000
OGLE-TR-113 b,1.43247520,12.251,
OGLE-TR-132 b,1.68986800,13.450,
OGLE-TR-182 b,3.97910000,12.666,
OGLE-TR-211 b,3.67724000,15.244,4.4112000
OGLE-TR-56 b,1.21191890,15.278,
OGLE2-TR-L9 b,2.48553350,18.046,
PH1 b,138.31700000,6.180,
PH2 b,282.52542000,9.337,10.8100000
POTS-1 b,3.16062960,10.548,
Qatar-1 b,1.42002420,12.812,1.6610400
Qatar-10 b,1.64532100,17.295,2.7720000
Qatar-2 b,1.33711647,14.056,
Qatar-3 b,2.50792040,12.285,3.1104000
Qatar-4 b,1.80535640,12.722,2.1384000
Qatar-5 b,2.87923190,12.408,2.9088000
Qatar-6 b,3.50619500,11.904,1.5888000
Qatar-7 b,2.03204600,19.055,3.5784000
Qatar-8 b,3.71495000,14.404,4.0272000
Qatar-9 b,1.54073100,11.310,1.8672000
SPECULOOS-3 b,0.71912603,0.977,0.4560000
SWEEPS-11 b,1.79600000,12.666,
SWEEPS-4 b,4.20000000,9.079,
TIC 139270665 b,23.62400000,7.230,5.9400000
TIC 172900988 b,200.45200000,11.250,
TIC 237913194 b,15.16886500,12.520,
TIC 241249530 b,165.77190000,13.294,
TIC 257060897 b,3.66002800,16.701,0.1940000
TIC 279401253 b,76.80000000,11.209,
TIC 365102760 b,4.21285367,6.210,5.5200000
TIC 393818343 b,16.24921000,12.184,4.1506000
TIC 46432937 b,1.44044527,13.316,1.1950000
TIC 4672985 b,69.04800000,11.500,
TOI-1052 b,9.13970300,2.870,
TOI-1062 b,4.11296000,2.265,
TOI-1064 b,6.44386800,2.587,1.9800000
TOI-1064 c,12.22657400,2.651,2.3700000
TOI-1075 b,0.60473280,1.791,
TOI-1107 b,4.07823870,14.572,
TOI-1130 b,4.07455400,3.660,
TOI-1130 c,8.35018980,13.000,
TOI-1135 b,8.02772830,9.341,4.3390000
TOI-1136 b,4.17270000,,
TOI-1136 c,6.25740000,,
TOI-1136 d,12.51990000,,
TOI-1136 e,18.80100000,,
TOI-1136 f,26.32100000,,
TOI-1136 g,39.54500000,,
TOI-1173 b,7.06466000,9.190,2.5860000
TOI-1174 b,8.95345800,2.506,3.0032222
TOI-1180 b,9.68675300,3.036,2.7607843
TOI-1181 b,2.10318900,17.026,
TOI-1184 b,5.74843200,2.410,1.8813082
TOI-1194 b,2.31064460,8.717,1.6276453
TOI-1199 b,3.67146300,10.514,
TOI-1201 b,2.49198630,2.415,1.7470000
TOI-122 b,5.07803000,2.720,
TOI-1221 b,91.68278000,2.910,8.1200000
TOI-1224 b,4.17827450,2.104,
TOI-1224 c,17.94546600,2.884,
TOI-1227 b,27.36397000,9.572,4.8310000
TOI-1231 b,24.24558600,3.650,3.2400000
TOI-1235 b,3.44471400,1.690,
TOI-1244 b,6.40030000,2.376,2.2238098
TOI-1246 b,4.30744000,3.010,
TOI-1246 c,5.90413700,2.451,2.8928243
TOI-1246 d,18.65487400,3.431,3.9484217
TOI-1246 e,37.92548000,3.514,3.5440768
TOI-1248 b,4.36015610,6.808,2.3141338
TOI-1249 b,13.07915100,3.271,3.1451019
TOI-125 b,4.65382000,2.726,2.9616000
TOI-125 c,9.15059000,2.759,2.9544000
TOI-125 d,19.98000000,2.930,3.1128000
TOI-1259 A b,3.47797800,11.456,2.4754000
TOI-1260 b,3.12746300,2.410,2.0600000
TOI-1260 c,7.49313400,2.760,1.9700000
TOI-1260 d,16.60816400,3.120,3.1900000
TOI-1266 b,10.89484100,2.620,2.0710000
TOI-1266 c,18.80161100,2.130,1.9510000
TOI-1268 b,8.15770940,9.100,4.0010000
TOI-1269 b,4.25299130,2.401,2.6216334
TOI-1272 b,3.31599000,4.132,1.5708493
TOI-1273 b,4.63129600,11.097,
TOI-1278 b,14.47567000,12.218,
TOI-1279 b,9.61419000,2.661,2.7649671
TOI-128.01,4.94046810,2.219,1.9660000
TOI-1288 b,2.69982790,4.968,2.3792512
TOI-1294 b,3.91529200,10.124,3.0331397
TOI-1296 b,3.94437360,14.116,4.8636539
TOI-1298 b,4.53714300,9.658,4.0292720
TOI-132 b,2.10970190,3.420,
TOI-1333 b,4.72021900,15.648,4.6416000
TOI-1338 b,95.40010000,7.661,
TOI-1347 b,0.84742346,1.800,
TOI-1347 c,4.84196200,1.600,
TOI-1386 b,25.84010000,6.216,5.6703771
TOI-139 b,11.07085000,2.457,
TOI-1408 b,4.42587000,25.000,1.6500000
TOI-1408 c,2.16640000,2.220,2.6700000
TOI-1410.01,1.21687000,3.101,1.1120799
TOI-1411 b,1.45205270,1.199,1.5088724
TOI-1416 b,1.06975680,1.620,1.5000000
TOI-1420 b,6.95610630,11.890,3.3720000
TOI-1422 b,12.99720000,3.960,4.5200000
TOI-1431 b,2.65023700,16.701,2.4890000
TOI-1437 b,18.84094200,2.240,4.6500000
TOI-1439 b,27.64400000,4.243,5.6278203
TOI-1442 b,0.40906770,1.170,
TOI-1443 b,23.54067800,2.304,4.2604610
TOI-1444 b,0.47027430,1.418,1.2828040
TOI-1448 b,8.11224500,2.749,
TOI-1450 A b,2.04392740,1.130,0.9880000
TOI-1451 b,16.53794400,2.611,3.0940434
TOI-1452 b,11.06201000,1.672,
TOI-1467 b,5.97199000,1.676,1.5780805
TOI-1468 b,1.88051360,1.280,
TOI-1468 c,15.53248200,2.064,
TOI-1470 b,2.52709300,2.180,1.2800000
TOI-1470 c,18.08816000,2.470,2.7000000
TOI-1472 b,6.36381000,4.160,2.6124358
TOI-1478 b,10.18024900,11.882,4.1664000
TOI-150.01,5.85748700,14.067,5.1200000
TOI-1516 b,2.05601400,15.244,2.8260000
TOI-1518 b,1.90260300,21.017,
TOI-157 b,2.08454350,14.415,2.1458400
TOI-1601 b,5.33175000,14.199,6.4852265
TOI-163 b,4.23130600,16.690,4.9300000
TOI-1634 b,0.98934550,1.773,
TOI-1669 c,2.68005350,2.296,1.9284255
TOI-1670 b,10.98462000,2.060,2.8000000
TOI-1670 c,40.74976000,11.063,5.4000000
TOI-1680 b,4.80263450,1.466,1.1860000
TOI-1683.01,3.05753560,2.638,1.3180000
TOI-1685 b,0.66913924,1.468,0.9180000
TOI-169 b,2.25544770,12.173,1.7064000
TOI-1691 b,16.73690000,3.565,4.9709033
TOI-1693 b,1.76669570,1.410,
TOI-1694 b,3.77010700,5.342,2.8696267
TOI-1695 b,3.13427910,1.900,1.3110000
TOI-1696 b,2.50031100,3.090,1.0000000
TOI-1710 b,24.28337700,5.203,5.2551434
TOI-172 b,9.47725000,10.817,4.7136000
TOI-1723 b,13.72641000,3.292,4.3956845
TOI-1728 b,3.49151000,5.050,1.9600000
TOI-1736 b,7.07307600,3.182,3.9825962
TOI-1739 b,8.30334200,1.695,1.8000000
TOI-1742 b,21.26908400,2.365,6.2918286
TOI-1749 b,2.38839000,1.390,
TOI-1749 c,4.49290000,2.120,
TOI-1749 d,9.04970000,2.520,
TOI-1751 b,37.46852000,2.951,7.6512325
TOI-1753 b,5.38461040,2.479,3.1784345
TOI-1758 b,20.70512700,3.557,3.6704874
TOI-1759 b,18.85019000,3.140,3.2300000
TOI-1775 b,10.24055490,8.047,3.6638722
TOI-1776 b,2.79986800,1.216,1.9316857
TOI-178 b,1.91455800,1.152,1.6920000
TOI-178 c,3.23845000,1.669,1.9500000
TOI-178 d,6.55770000,2.572,2.3460000
TOI-178 e,9.96188100,2.207,2.5010000
TOI-178 f,15.23191500,2.287,2.3480000
TOI-178 g,20.70950000,2.870,2.1670000
TOI-1789 b,3.20866400,16.141,2.3000000
TOI-1794 b,8.76552800,3.297,3.9154065
TOI-1798.01,8.02154000,2.385,3.1376471
TOI-1798.02,0.43781460,1.399,1.2846845
TOI-1799 b,7.08573800,1.422,3.1409935
TOI-1801 b,10.64387000,2.079,
TOI-1806.01,15.14546930,3.410,2.5830151
TOI-1807 b,0.54937097,1.497,0.9772115
TOI-181 b,4.53200000,6.956,1.9900000
TOI-1811 b,3.71307650,11.142,1.9510000
TOI-1820 b,4.86067400,12.778,2.9200000
TOI-1823 b,38.80000000,7.541,5.9233770
TOI-1824 b,22.80853300,2.744,4.1100011
TOI-1836 b,20.38084500,8.281,6.6245064
TOI-1836 c,1.77274710,2.600,1.7866633
TOI-1842 b,9.57391810,12.349,4.3070829
TOI-1853 b,1.24362580,3.460,1.1900000
TOI-1855 b,1.36414864,18.495,1.1940000
TOI-1859 b,63.48347000,9.752,
TOI-1860 b,1.06621070,1.310,
TOI-1898 b,45.52234000,9.396,4.2704237
TOI-1899 b,29.09031200,11.097,4.7000000
TOI-1937 A b,0.94667944,13.978,1.3770000
TOI-198 b,10.21520000,1.440,1.6310000
TOI-199 b,104.85400000,9.079,
TOI-1994 b,4.03371420,13.675,4.0440000
TOI-2000 b,3.09833000,2.700,1.9590000
TOI-2000 c,9.12705500,8.140,3.6540000
TOI-201 b,52.97818000,11.299,
TOI-2010 b,141.83402500,11.814,8.6810000
TOI-2015 b,3.34896800,3.390,1.1100000
TOI-2018 b,7.43558300,2.268,2.3600000
TOI-2019 b,15.34440000,5.333,7.5729251
TOI-2025 b,8.87209820,11.893,3.6010000
TOI-2046 b,1.49718420,16.141,2.4100000
TOI-2048 b,13.79019000,2.610,
TOI-206 b,0.73631040,1.300,
TOI-2068 b,7.76891500,1.821,2.0600000
TOI-2076 b,10.35509600,2.771,3.2427741
TOI-2076 c,21.01532700,3.694,4.1934912
TOI-2076 d,35.12568600,3.431,2.9702271
TOI-2081 b,10.50534000,2.040,
TOI-2084 b,6.07842470,2.470,2.0300000
TOI-2088 b,124.72997000,3.683,7.3619870
TOI-2095 b,17.66484000,1.250,
TOI-2095 c,28.17232000,1.330,
TOI-2096 b,3.11906330,1.243,1.0720000
TOI-2096 c,6.38784000,1.914,1.3540000
TOI-2107 b,2.45454670,13.574,2.5956000
TOI-2109 b,0.67247414,15.098,
TOI-2120 b,5.79981640,2.122,
TOI-2128 b,16.34136000,2.089,4.6981114
TOI-2134 b,9.22920050,2.690,2.9950000
TOI-2134 c,95.50000000,7.270,5.2670000
TOI-2136 b,7.85192800,2.190,
TOI-2141 b,18.26157000,3.050,4.9000000
TOI-2145 b,10.26112700,12.419,7.4683854
TOI-2152 A b,3.37735120,14.359,3.7150000
TOI-2154 b,3.82408010,16.287,2.4650000
TOI-2158 b,8.60077000,10.761,3.7700000
TOI-216.01,34.52552800,10.100,
TOI-216.02,17.16073000,8.000,
TOI-2180 b,260.79000000,11.321,24.0960000
TOI-2184 b,6.90683000,11.400,6.7800000
TOI-2193 A b,2.12257350,19.840,1.6468800
TOI-2194 b,15.33759700,1.989,
TOI-2196 b,1.19472680,3.510,1.5040000
TOI-220 b,10.69526400,3.030,2.2390000
TOI-2202 b,11.91010000,11.321,
TOI-2207 b,8.00196800,11.153,4.6320000
TOI-2236 b,3.53159020,14.370,3.0480000
TOI-2257 b,35.18934600,2.194,3.8460000
TOI-2260 b,0.35247280,1.620,
TOI-2266 b,2.32631800,1.540,0.9800000
TOI-2285 b,27.26955000,1.740,
TOI-2337 b,2.99432000,10.088,
TOI-2338 b,22.65398000,11.209,
TOI-2364 b,4.01975170,8.608,2.7751000
TOI-2368 b,5.17500730,10.839,2.0250000
TOI-237 b,5.43609800,1.440,
TOI-2373 b,13.33668000,10.424,
TOI-2374 b,4.31361000,6.810,1.3800000
TOI-2379 b,5.46938270,11.725,1.8670000
TOI-238 b,1.27311400,1.612,1.4400000
TOI-238 c,8.46565100,2.180,
TOI-2384 b,2.13570304,11.489,1.8910000
TOI-2406 b,3.07668910,2.860,
TOI-2411 b,0.78269420,1.680,
TOI-2416 b,8.27547900,9.864,
TOI-2421 b,4.34740320,10.368,4.8624000
TOI-2427 b,1.30600110,1.800,
TOI-244 b,7.39722500,1.520,1.7000000
TOI-2443 b,15.66949400,2.773,
TOI-2445 b,0.37112810,1.250,
TOI-2447 b,69.33684000,9.606,7.1600000
TOI-2459 b,19.10471800,2.953,
TOI-2497 b,10.65566900,11.142,7.8380000
TOI-2498 b,3.73825200,6.060,
TOI-251 b,4.93777000,2.740,2.2320000
TOI-2524 b,7.18585000,11.209,
TOI-2525 b,23.28560000,8.676,4.0500000
TOI-2525 c,49.25190000,10.133,5.5020000
TOI-2529 b,64.59490000,11.545,
TOI-2545 b,7.99403700,2.750,
TOI-2567 b,5.98394400,10.929,5.4576000
TOI-257 b,18.38818000,7.163,6.4850000
TOI-2570 b,2.98876150,13.641,3.0064800
TOI-2583 A b,4.52072650,14.460,4.4060000
TOI-2587 A b,5.45664000,12.072,4.1620000
TOI-2589 b,61.62770000,12.106,
TOI-260 b,13.47585300,1.710,2.3700000
TOI-261.01,3.36392540,3.045,3.3430495
TOI-262 b,11.14529000,2.070,1.5010000
TOI-2641 b,4.88097400,18.103,1.6800000
TOI-2669 b,6.20340000,19.728,
TOI-269 b,3.69771040,2.770,
TOI-270 b,3.36015380,1.206,
TOI-270 c,5.66057310,2.355,
TOI-270 d,11.37957300,2.133,
TOI-2714 b,2.49938700,13.720,3.1400000
TOI-277 b,3.99400000,2.650,
TOI-2796 b,4.80849830,17.262,1.9600000
TOI-2803 A b,1.96229325,18.114,3.0910000
TOI-2818 b,4.03970900,15.278,3.8040000
TOI-2842 b,3.55140580,12.845,2.5750000
TOI-286 b,4.51172440,1.420,2.0400000
TOI-286 c,39.36182600,1.880,4.9700000
TOI-2977 b,2.35056140,13.159,2.9340000
TOI-2981 b,3.60150100,13.400,3.0700000
TOI-3023 b,3.90149710,16.432,4.9610000
TOI-3071 b,1.26693800,7.160,1.8500000
TOI-3082 b,1.92690700,3.662,
TOI-3235 b,2.59261842,11.400,1.4800000
TOI-3261 b,0.88313310,3.820,1.6180000
TOI-329 b,5.70439000,4.941,4.2082686
TOI-332 b,0.77703800,3.200,1.5200000
TOI-3321 b,3.65251450,15.558,4.3100000
TOI-3331 A b,2.01802310,12.980,2.1230400
TOI-3353.01,4.66579650,2.667,3.0411764
TOI-3362 b,18.09547000,12.801,
TOI-3364 b,5.87689180,12.229,4.6460000
TOI-3540 A b,3.11999900,23.539,1.9008000
TOI-3568 b,4.41796500,5.300,2.4500000
TOI-3629 b,3.93655100,8.295,2.2000000
TOI-3688 A b,3.24607500,13.081,3.4820000
TOI-3693 b,9.08851600,12.599,3.5568000
TOI-3714 b,2.15484900,11.321,1.6600000
TOI-3757 b,3.43875300,12.000,1.9200000
TOI-3785 b,4.67473730,5.140,1.7000000
TOI-3807 b,2.89897270,18.495,1.7800000
TOI-3819 b,3.24431410,13.137,2.7790000
TOI-3884 b,4.54458280,6.430,1.6000000
TOI-3894 b,4.33454000,15.278,3.5950000
TOI-3912 b,3.49362640,14.280,3.5570000
TOI-3919 b,7.43323400,12.319,0.1606000
TOI-3976 A b,6.60766200,12.274,4.5170000
TOI-3984 A b,4.35332600,7.900,2.0100000
TOI-4010 b,1.34833500,3.020,1.7700000
TOI-4010 c,5.41465400,5.930,2.7700000
TOI-4010 d,14.70886000,6.180,3.6000000
TOI-406.01,13.17572940,1.960,2.1570272
TOI-4087 b,3.17748350,13.047,2.9842000
TOI-411 b,4.04029500,1.362,3.0740000
TOI-411 c,9.57308300,2.328,3.6840000
TOI-4127 b,56.39879000,12.285,
TOI-4137 b,3.80161220,13.574,3.4296000
TOI-4145 A b,4.06644280,13.305,2.1060000
TOI-4153 b,4.61741410,16.119,0.1880100
TOI-4184 b,4.90198040,2.430,1.3000000
TOI-4201 b,3.58191940,13.675,
TOI-421 b,5.19757600,2.640,1.0900000
TOI-421 c,16.06754100,5.090,2.7550000
TOI-4308 b,9.15120100,2.419,
TOI-431 b,0.49004700,1.280,
TOI-431 d,12.46103000,3.290,
TOI-4329 b,2.92230000,16.813,
TOI-4336 A b,16.33633400,2.120,2.0897000
TOI-4342 b,5.53824980,2.266,2.2150000
TOI-4342 c,10.68871600,2.415,2.8200000
TOI-4377 b,4.37808100,15.110,
TOI-4379 b,3.25352000,16.690,
TOI-4406 b,30.08364000,11.209,
TOI-4438 b,7.44628000,2.520,2.0210000
TOI-444 b,17.96360000,2.770,3.7610000
TOI-4443.01,1.84985670,1.719,2.5182760
TOI-4463 A b,2.88071980,13.260,1.8500000
TOI-4479 b,1.15890000,2.820,
TOI-4495.01,5.18300430,3.630,2.7830000
TOI-451 b,1.85870300,1.910,2.0376000
TOI-451 c,9.19252200,3.100,3.5592000
TOI-451 d,16.36498800,4.070,4.0968000
TOI-4515 b,15.26644600,12.170,3.2400000
TOI-4527.01,0.39944450,0.909,0.8028796
TOI-4551 b,9.95581000,11.859,
TOI-4559 b,3.96599100,1.415,1.3900000
TOI-4562 b,225.10640000,,
TOI-4582 b,31.03400000,10.536,
TOI-4600 b,82.68690000,6.800,7.5400000
TOI-4600 c,482.81910000,9.420,11.1400000
TOI-4602.01,3.98120910,2.550,3.4681721
TOI-4603 b,7.24599000,11.680,2.8540000
TOI-4633 c,271.94450000,3.200,11.4500000
TOI-4641 b,22.09341000,8.183,5.4380000
TOI-470 b,12.19148000,4.340,3.0630000
TOI-4791 b,4.28088000,12.442,3.3340000
TOI-480 b,6.86619600,2.854,3.5709418
TOI-481 b,10.33111000,11.097,
TOI-4860 b,1.52275910,8.700,1.2310000
TOI-4914 b,10.60057000,12.870,2.9000000
TOI-500 b,0.54817700,1.166,0.9980000
TOI-5076 b,23.44500000,3.200,5.2000000
TOI-5082.01,4.24012200,2.548,2.3880000
TOI-5126 b,5.45883850,4.740,3.7260000
TOI-5126 c,17.89990000,3.860,5.3400000
TOI-5153 b,20.33003000,11.882,4.8700000
TOI-5174 b,12.21428600,5.351,
TOI-519 b,1.26523280,11.545,
TOI-5205 b,1.63075700,11.600,1.4000000
TOI-5218 b,4.29145200,9.860,2.3800000
TOI-5232 b,4.09666920,12.778,0.1993000
TOI-5238 b,4.87217100,5.220,
TOI-5293 A b,2.93028900,11.900,1.9400000
TOI-530 b,6.38759700,9.303,
TOI-5301 b,5.85885800,13.092,3.9380000
TOI-532 b,2.32665080,5.820,1.7500000
TOI-5344 b,3.79262200,10.604,1.7730000
TOI-5388.01,2.59467500,1.894,0.3130000
TOI-5398 b,10.59054700,10.300,4.2580000
