# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 09:27:22 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
#
pl_name	pl_orbper	pl_orbpererr1	pl_orbpererr2	pl_orbperlim	pl_rade	pl_radeerr1	pl_radeerr2	pl_radelim	pl_trandur	pl_trandurerr1	pl_trandurerr2	pl_trandurlim
Kepler-279 c	35.73536160	0.00012240	-0.00012240	0	5.470	0.920	-1.220	0	8.4910000	0.2140000	-0.2140000	0
Kepler-279 c	35.73600000			0	4.300	1.720	-0.410	0				
Kepler-279 d					4.285	0.206	-0.671	0				
Kepler-279 d	54.42054070	0.00028560	-0.00028560	0	4.760	1.330	-0.990	0	8.5590000	0.4990000	-0.4990000	0
Kepler-279 d	54.42054070	0.00028560	-0.00028560	0	3.200	1.280	-0.310	0	8.5590000	0.4990000	-0.4990000	0
Kepler-279 d	54.41605504	0.00006528	-0.00006528	0					8.2220000			0
Kepler-279 d	54.42054070	0.00028560	-0.00028560	0				0				0
Kepler-279 d	54.41400000			0	4.300	1.000	-0.900	0				
Kepler-279 d	54.42054070	0.00028560	-0.00028560	0	3.200	1.280	-0.310	0	8.5590000	0.4990000	-0.4990000	0
Kepler-279 d	54.42054070	0.00028560	-0.00028560	0	3.200	1.280	-0.310	0	8.5590000	0.4990000	-0.4990000	0
Kepler-279 d	54.39950000	0.00063000	-0.00063000	0	3.100	1.300	-1.300	0	7.7780000			0
Kepler-279 d	54.41400000			0	3.100	1.240	-0.300	0				
Kepler-28 b	5.91226830	0.00000598	-0.00000598	0	1.920	0.300	-0.310	0	2.4234000	0.0311000	-0.0311000	0
Kepler-28 b	5.91000000			0	1.959	0.043	-0.042	0				
Kepler-28 b	5.91212988	0.00017000	-0.00017000	0	1.860	0.320	-0.320	0				
Kepler-28 b	5.91226830	0.00000598	-0.00000598	0	1.920	0.300	-0.310	0	2.4234000	0.0311000	-0.0311000	0
Kepler-28 b	5.91226830	0.00000598	-0.00000598	0	1.920	0.300	-0.310	0	2.4234000	0.0311000	-0.0311000	0
Kepler-28 b	5.91227323	0.00000704	-0.00000704	0	1.730	0.090	-0.100	0	2.3254000	0.0296000	-0.0296000	0
Kepler-28 b	5.91227219	0.00000134	-0.00000134	0					2.5545000			0
Kepler-28 b	5.91226830	0.00000598	-0.00000598	0	2.410	0.040	-0.170	0	2.4234000	0.0311000	-0.0311000	0
Kepler-28 b	5.91226200	0.00002300	-0.00002300	0	2.170	0.250	-0.250	0	2.5058000			0
Kepler-28 b					1.971	0.097	-0.088	0				
Kepler-28 b	5.91200000			0	2.930	0.460	-0.460	0				
Kepler-28 b	5.91230000			0	3.600			0	2.7700000			0
Kepler-28 b	5.91227323	0.00000704	-0.00000704	0				0				0
Kepler-28 c	8.98596954	0.00027000	-0.00027000	0	1.730	0.290	-0.290	0				
Kepler-28 c	8.98600000			0	2.770	0.440	-0.440	0				
Kepler-28 c	8.99000000			0	1.857	0.042	-0.042	0				
Kepler-28 c	8.98581901	0.00001437	-0.00001437	0	1.650	0.090	-0.090	0	2.8606000	0.0413000	-0.0413000	0
Kepler-28 c	8.98584768	0.00001483	-0.00001483	0	1.940	0.300	-0.310	0	3.0280000	0.0604000	-0.0604000	0
Kepler-28 c	8.98581901	0.00001437	-0.00001437	0				0				0
Kepler-28 c	8.98584700	0.00000249	-0.00000249	0					3.1103000			0
Kepler-28 c	8.98584768	0.00001483	-0.00001483	0	1.940	0.300	-0.310	0	3.0280000	0.0604000	-0.0604000	0
Kepler-28 c	8.98584768	0.00001483	-0.00001483	0	1.940	0.300	-0.310	0	3.0280000	0.0604000	-0.0604000	0
Kepler-28 c	8.98584768	0.00001483	-0.00001483	0	2.410	0.040	-0.320	0	3.0280000	0.0604000	-0.0604000	0
Kepler-28 c	8.98580000			0	3.400			0	4.3900000			0
Kepler-28 c	8.98570000	0.00004800	-0.00004800	0	2.020	0.240	-0.240	0	3.0259000			0
Kepler-28 c					1.879	0.100	-0.082	0				
Kepler-280 b	2.13954200	0.00000600	-0.00000600	0	1.450	0.700	-0.700	0	2.0200000	0.0480000	-0.0480000	0
Kepler-280 b	2.13955650	0.00000320	-0.00000320	0	1.520	0.250	-0.110	0	2.0536000	0.0386000	-0.0386000	0
Kepler-280 b	2.13956400	0.00001200	-0.00001200	0	1.400	0.540	-0.540	0	2.0617000			0
Kepler-280 b	2.13955650	0.00000320	-0.00000320	0	1.420	0.620	-0.120	0	2.0536000	0.0386000	-0.0386000	0
Kepler-280 b	2.13953869	0.00000443	-0.00000443	0								
Kepler-280 b	2.13955650	0.00000320	-0.00000320	0	1.420	0.620	-0.120	0	2.0536000	0.0386000	-0.0386000	0
Kepler-280 b	2.13955630	0.00000311	-0.00000311	0	1.760	0.270	-0.240	0	2.0678000	0.0381000	-0.0381000	0
Kepler-280 b					1.613	0.077	-0.088	0				
Kepler-280 b	2.13955119	0.00000237	-0.00000237	0					2.4245000			0
Kepler-280 b	2.13955630	0.00000311	-0.00000311	0				0				0
Kepler-280 b	2.13955650	0.00000320	-0.00000320	0	1.420	0.620	-0.120	0	2.0536000	0.0386000	-0.0386000	0
Kepler-280 c	4.80710325	0.00000590	-0.00000590	0	2.960	0.450	-0.410	0	0.9393000	0.0357000	-0.0357000	0
Kepler-280 c					2.708	0.122	-0.573	0				
Kepler-280 c	4.80710325	0.00000590	-0.00000590	0				0				0
Kepler-280 c	4.80710342	0.00000169	-0.00000169	0					1.1854000			0
Kepler-280 c	4.80709959	0.00000656	-0.00000656	0	1.840	0.810	-0.150	0	0.8455000	0.0503000	-0.0503000	0
Kepler-280 c	4.80709100	0.00000900	-0.00000900	0	2.010	0.970	-0.970	0	0.9010000	0.0760000	-0.0760000	0
Kepler-280 c	4.80709959	0.00000656	-0.00000656	0	1.840	0.810	-0.150	0	0.8455000	0.0503000	-0.0503000	0
Kepler-280 c	4.80707800	0.00002300	-0.00002300	0	2.410	0.940	-0.940	0	1.0190000			0
Kepler-280 c	4.80709998	0.00000627	-0.00000627	0								
Kepler-280 c	4.80709959	0.00000656	-0.00000656	0	2.040	0.300	-0.170	0	0.8455000	0.0503000	-0.0503000	0
Kepler-280 c	4.80709959	0.00000656	-0.00000656	0	1.840	0.810	-0.150	0	0.8455000	0.0503000	-0.0503000	0
Kepler-281 b	14.64627064	0.00009787	-0.00009787	0	2.330	0.880	-0.180	0	5.6320000	0.1580000	-0.1580000	0
Kepler-281 b					3.245	0.715	-0.310	0				
Kepler-281 b	14.64633684	0.00000978	-0.00000978	0					5.7376000			0
Kepler-281 b	14.64613000	0.00016000	-0.00016000	0	2.200	1.100	-1.100	0	5.6350000			0
Kepler-281 b	14.64613058	0.00007959	-0.00007959	0				0				0
Kepler-281 b	14.64627064	0.00009787	-0.00009787	0	2.410	0.380	-0.220	0	5.6320000	0.1580000	-0.1580000	0
Kepler-281 b	14.64627064	0.00009787	-0.00009787	0	2.330	0.880	-0.180	0	5.6320000	0.1580000	-0.1580000	0
Kepler-281 b	14.64614111	0.00007551	-0.00007551	0								
Kepler-281 b	14.64627064	0.00009787	-0.00009787	0	2.330	0.880	-0.180	0	5.6320000	0.1580000	-0.1580000	0
Kepler-281 b	14.64613058	0.00007959	-0.00007959	0	2.220	0.580	-0.190	0	5.6880000	0.1350000	-0.1350000	0
Kepler-281 b	14.64600800	0.00013900	-0.00013900	0	2.820	1.120	-1.120	0	6.2930000	0.1250000	-0.1250000	0
Kepler-281 c	36.33750453	0.00007262	-0.00007262	0	5.300	1.380	-0.460	0	7.0600000	0.1610000	-0.1610000	0
Kepler-281 c	36.33755487	0.00006335	-0.00006335	0								
Kepler-281 c	36.33730238	0.00008808	-0.00008808	0	5.390	2.040	-0.410	0	7.0080000	0.1970000	-0.1970000	0
Kepler-281 c					7.747	0.774	-0.739	0				
Kepler-281 c	36.33737300	0.00011100	-0.00011100	0	5.310	2.060	-2.060	0	6.8090000	0.2200000	-0.2200000	0
Kepler-281 c	36.33730238	0.00008808	-0.00008808	0	5.390	2.040	-0.410	0	7.0080000	0.1970000	-0.1970000	0
Kepler-281 c	36.33750453	0.00007262	-0.00007262	0				0				0
Kepler-281 c	36.33725707	0.00000516	-0.00000516	0					6.5780000			0
Kepler-281 c	36.33730238	0.00008808	-0.00008808	0	5.390	2.040	-0.410	0	7.0080000	0.1970000	-0.1970000	0
Kepler-281 c	36.33730238	0.00008808	-0.00008808	0	5.670	1.190	-0.540	0	7.0080000	0.1970000	-0.1970000	0
Kepler-281 c	36.33767000	0.00014000	-0.00014000	0	4.900	2.500	-2.500	0	6.7665000			0
Kepler-281 d	148.27201300	0.00082540	-0.00082540	0				0				0
Kepler-281 d	148.27200320			0	5.937			0				
Kepler-281 d	148.27228643	0.00001316	-0.00001316	0					4.4193000			0
Kepler-281 d	148.26820000	0.00250000	-0.00250000	0	18.000	11.000	-11.000	0	5.4432000			0
Kepler-281 d	148.27201300	0.00082540	-0.00082540	0	4.300	1.120	-0.380	0	4.1920000	0.1740000	-0.1740000	0
Kepler-281 d	148.27226710	0.00086200	-0.00086200	0	4.520	1.700	-0.340	0	4.0900000	0.1780000	-0.1780000	0
Kepler-281 d	148.27226710	0.00086200	-0.00086200	0	4.520	1.700	-0.340	0	4.0900000	0.1780000	-0.1780000	0
Kepler-281 d	148.27226710	0.00086200	-0.00086200	0	4.520	1.700	-0.340	0	4.0900000	0.1780000	-0.1780000	0
Kepler-282 b	9.22068890	0.00014930	-0.00014930	0	1.040	0.430	-0.080	0	4.5690000	0.2750000	-0.2750000	0
Kepler-282 b	9.22076910	0.00013960	-0.00013960	0				0				0
Kepler-282 b	9.22123000	0.00021000	-0.00021000	0	1.290	0.500	-0.500	0	3.6721000			0
Kepler-282 b	9.22068890	0.00014930	-0.00014930	0	1.040	0.430	-0.080	0	4.5690000	0.2750000	-0.2750000	0
Kepler-282 b					1.363	0.099	-0.117	0				
Kepler-282 b	9.22052400	0.00034100	-0.00034100	0	1.010	0.250	-0.250	0	4.8470000	0.3930000	-0.3930000	0
Kepler-282 b	9.22046636	0.00012570	-0.00012570	0								
Kepler-282 b	9.22076910	0.00013960	-0.00013960	0	1.020	0.110	-0.100	0	4.9070000	0.2790000	-0.2790000	0
Kepler-282 b	9.22068890	0.00014930	-0.00014930	0	1.040	0.430	-0.080	0	4.5690000	0.2750000	-0.2750000	0
Kepler-282 b	9.22068890	0.00014930	-0.00014930	0	1.070	0.100	-0.100	0	4.5690000	0.2750000	-0.2750000	0
Kepler-282 c	13.63966480	0.00023040	-0.00023040	0				0				0
Kepler-282 c	13.63822980	0.00013050	-0.00013050	0								
Kepler-282 c	13.63966480	0.00023040	-0.00023040	0	1.100	0.110	-0.110	0	5.4250000	0.3000000	-0.3000000	0
Kepler-282 c	13.63952500	0.00023160	-0.00023160	0	1.220	0.500	-0.100	0	5.4490000	0.2860000	-0.2860000	0
Kepler-282 c					1.471	0.114	-0.107	0				
Kepler-282 c	13.63894000	0.00035000	-0.00035000	0	1.330	0.510	-0.510	0	5.3483000			0
Kepler-282 c	13.63952500	0.00023160	-0.00023160	0	1.220	0.500	-0.100	0	5.4490000	0.2860000	-0.2860000	0
Kepler-282 c	13.63952500	0.00023160	-0.00023160	0	1.220	0.500	-0.100	0	5.4490000	0.2860000	-0.2860000	0
Kepler-282 c	13.63872300	0.00049100	-0.00049100	0	1.200	0.290	-0.290	0	5.5730000	0.3310000	-0.3310000	0
Kepler-282 c	13.63952500	0.00023160	-0.00023160	0	1.260	0.110	-0.120	0	5.4490000	0.2860000	-0.2860000	0
Kepler-282 d	24.80565653	0.00000616	-0.00000616	0					6.6356000			0
Kepler-282 d	24.80446000	0.00025000	-0.00025000	0	2.460	0.930	-0.930	0	5.5428000			0
Kepler-282 d	24.80567750	0.00010330	-0.00010330	0	2.160	0.220	-0.220	0	6.1480000	0.1020000	-0.1020000	0
Kepler-282 d	24.80568031	0.00009136	-0.00009136	0	2.330	0.220	-0.160	0	6.1513000	0.0902000	-0.0902000	0
Kepler-282 d					2.878	0.183	-0.166	0				
Kepler-282 d	24.80567750	0.00010330	-0.00010330	0				0				0
Kepler-282 d	24.80573400	0.00011904	-0.00011904	0								
Kepler-282 d	24.80568031	0.00009136	-0.00009136	0	2.300	0.940	-0.180	0	6.1513000	0.0902000	-0.0902000	0
Kepler-282 d	24.80568031	0.00009136	-0.00009136	0	2.300	0.940	-0.180	0	6.1513000	0.0902000	-0.0902000	0
Kepler-282 d	24.80568031	0.00009136	-0.00009136	0	2.300	0.940	-0.180	0	6.1513000	0.0902000	-0.0902000	0
Kepler-282 d	24.80600000			0	2.460	1.000	-0.200	0				
Kepler-282 e	44.34719360	0.00017230	-0.00017230	0				0				0
Kepler-282 e	44.34709950	0.00016320	-0.00016320	0	2.590	1.050	-0.210	0	6.3990000	0.1030000	-0.1030000	0
Kepler-282 e	44.34709950	0.00016320	-0.00016320	0	2.590	1.050	-0.210	0	6.3990000	0.1030000	-0.1030000	0
Kepler-282 e	44.34713000	0.00043000	-0.00043000	0	3.100	1.200	-1.200	0	6.6417000			0
Kepler-282 e	44.34719360	0.00017230	-0.00017230	0	2.450	0.250	-0.250	0	6.4300000	0.1060000	-0.1060000	0
Kepler-282 e	44.34709950	0.00016320	-0.00016320	0	2.590	1.050	-0.210	0	6.3990000	0.1030000	-0.1030000	0
Kepler-282 e	44.34738481	0.00016204	-0.00016204	0								
Kepler-282 e	44.34738006	0.00000601	-0.00000601	0					6.4168000			0
Kepler-282 e	44.34700000			0	3.100	1.260	-0.250	0				
Kepler-282 e	44.34709950	0.00016320	-0.00016320	0	2.630	0.240	-0.190	0	6.3990000	0.1030000	-0.1030000	0
Kepler-282 e					3.266	0.202	-0.190	0				
Kepler-283 b	11.00817635	0.00001701	-0.00001701	0	2.150	0.100	-0.110	0	2.0130000	0.0436000	-0.0436000	0
Kepler-283 b	11.00823021	0.00013000	-0.00013000	0	3.440	0.800	-0.800	0				
Kepler-283 b	11.00816300	0.00001678	-0.00001678	0								
Kepler-283 b	11.00815926	0.00001769	-0.00001769	0	2.690	0.110	-0.370	0	2.1830000	0.1010000	-0.1010000	0
Kepler-283 b					3.063	0.084	-0.084	0				
Kepler-283 b	11.00815926	0.00001769	-0.00001769	0	3.250	0.500	-0.490	0	2.1830000	0.1010000	-0.1010000	0
Kepler-283 b	11.00812100	0.00004400	-0.00004400	0	2.770	0.180	-0.180	0	2.3760000			0
Kepler-283 b					2.371	0.144	-0.114	0				
Kepler-283 b	11.00815100	0.00002900	-0.00002900	0	2.130	0.260	-0.260	0	2.0870000	0.0670000	-0.0670000	0
Kepler-283 b	11.00817635	0.00001701	-0.00001701	0				0				0
Kepler-283 b	11.00816627	0.00000206	-0.00000206	0					2.3653000			0
Kepler-283 b	11.00815926	0.00001769	-0.00001769	0	3.250	0.500	-0.490	0	2.1830000	0.1010000	-0.1010000	0
Kepler-283 b	11.00815926	0.00001769	-0.00001769	0	3.250	0.500	-0.490	0	2.1830000	0.1010000	-0.1010000	0
Kepler-283 c	92.74935577	0.00048640	-0.00048640	0								
Kepler-283 c					2.311	0.082	-0.082	0				
Kepler-283 c	92.74957770	0.00069420	-0.00069420	0				0				0
Kepler-283 c	92.74957770	0.00069420	-0.00069420	0	1.870	0.080	-0.100	0	5.5060000	0.1910000	-0.1910000	0
Kepler-283 c	92.74902300	0.00113400	-0.00113400	0	38.670	5.910	-5.910	0	7.6950000	0.5160000	-0.5160000	0
Kepler-283 c					2.055	0.151	-0.110	0				
Kepler-283 c	92.74371100	0.00141300	-0.00141300	0	1.820	0.120	-0.120	0	6.2790000	0.3570000	-0.3570000	0
Kepler-283 c	92.74902300	0.00113400	-0.00113400	0	38.670	5.910	-5.910	0	7.6950000	0.5160000	-0.5160000	0
Kepler-283 c	92.74902300	0.00113400	-0.00113400	0	32.300	11.810	-29.310	0	7.6950000	0.5160000	-0.5160000	0
Kepler-283 c	92.74902300	0.00113400	-0.00113400	0	38.670	5.910	-5.910	0	7.6950000	0.5160000	-0.5160000	0
Kepler-283 c	92.73880000	0.00180000	-0.00180000	0	2.090	0.130	-0.130	0	6.7378000			0
Kepler-283 c	92.74812144	0.00002123	-0.00002123	0					6.8903000			0
Kepler-284 b	12.69906000	0.00014000	-0.00014000	0	2.540	0.770	-0.770	0	2.6741000			0
Kepler-284 b	12.69902995	0.00004625	-0.00004625	0	2.440	0.870	-0.190	0	2.9216000	0.0925000	-0.0925000	0
Kepler-284 b	12.69902995	0.00004625	-0.00004625	0	2.440	0.870	-0.190	0	2.9216000	0.0925000	-0.0925000	0
Kepler-284 b					2.301	0.549	-0.208	0				
Kepler-284 b	12.69902995	0.00004625	-0.00004625	0	2.570	0.290	-0.200	0	2.9216000	0.0925000	-0.0925000	0
Kepler-284 b	12.69914900	0.00007100	-0.00007100	0	2.240	0.980	-0.980	0	2.8190000	0.0990000	-0.0990000	0
Kepler-284 b	12.69906344	0.00005534	-0.00005534	0								
Kepler-284 b	12.69905011	0.00004307	-0.00004307	0	2.620	0.220	-0.170	0	2.9899000	0.0891000	-0.0891000	0
Kepler-284 b	12.69905011	0.00004307	-0.00004307	0				0				0
Kepler-284 b	12.69902995	0.00004625	-0.00004625	0	2.440	0.870	-0.190	0	2.9216000	0.0925000	-0.0925000	0
Kepler-284 b	12.69904850	0.00000570	-0.00000570	0					3.0634000			0
Kepler-284 c					2.349	0.165	-0.172	0				
Kepler-284 c	37.51406930	0.00020510	-0.00020510	0	2.800	1.000	-0.220	0	5.3450000	0.1540000	-0.1540000	0
Kepler-284 c	37.51421280	0.00020070	-0.00020070	0				0				0
Kepler-284 c	37.51406930	0.00020510	-0.00020510	0	2.800	1.000	-0.220	0	5.3450000	0.1540000	-0.1540000	0
Kepler-284 c	37.51428788	0.00000645	-0.00000645	0					5.4971000			0
Kepler-284 c	37.51419630	0.00020565	-0.00020565	0								
Kepler-284 c	37.51391000	0.00079000	-0.00079000	0	2.340	0.710	-0.710	0	5.3270000			0
Kepler-284 c	37.51406930	0.00020510	-0.00020510	0	2.800	1.000	-0.220	0	5.3450000	0.1540000	-0.1540000	0
Kepler-284 c	37.51406930	0.00020510	-0.00020510	0	2.950	0.810	-0.260	0	5.3450000	0.1540000	-0.1540000	0
Kepler-284 c	37.51421280	0.00020070	-0.00020070	0	2.680	0.220	-0.180	0	5.3030000	0.1270000	-0.1270000	0
Kepler-284 c	37.51445600	0.00035000	-0.00035000	0	2.610	1.180	-1.180	0	5.3520000	0.1500000	-0.1500000	0
Kepler-285 b	2.63385723	0.00000676	-0.00000676	0	1.400	0.450	-0.100	0	2.0872000	0.0692000	-0.0692000	0
Kepler-285 b	2.63385253	0.00000835	-0.00000835	0	1.380	0.070	-0.120	0	2.0206000	0.0804000	-0.0804000	0
Kepler-285 b	2.63386536	0.00001115	-0.00001115	0								
Kepler-285 b					1.354	0.089	-0.083	0				
Kepler-285 b	2.63385723	0.00000676	-0.00000676	0	1.410	0.110	-0.100	0	2.0872000	0.0692000	-0.0692000	0
Kepler-285 b	2.63389300	0.00002800	-0.00002800	0	1.270	0.530	-0.530	0	2.1635000			0
Kepler-285 b	2.63385253	0.00000835	-0.00000835	0				0				0
Kepler-285 b	2.63386700	0.00001200	-0.00001200	0	1.340	0.580	-0.580	0	2.0610000	0.0840000	-0.0840000	0
Kepler-285 b	2.63385723	0.00000676	-0.00000676	0	1.400	0.450	-0.100	0	2.0872000	0.0692000	-0.0692000	0
Kepler-285 b	2.63385723	0.00000676	-0.00000676	0	1.400	0.450	-0.100	0	2.0872000	0.0692000	-0.0692000	0
Kepler-285 c	6.18669653	0.00004846	-0.00004846	0								
Kepler-285 c	6.18666218	0.00004310	-0.00004310	0	1.150	0.100	-0.100	0	2.9830000	0.1790000	-0.1790000	0
Kepler-285 c	6.18670882	0.00004318	-0.00004318	0	1.210	0.060	-0.100	0	2.9090000	0.1810000	-0.1810000	0
Kepler-285 c	6.18677000	0.00012000	-0.00012000	0	1.130	0.470	-0.470	0	2.8247000			0
Kepler-285 c					1.187	0.098	-0.071	0				
Kepler-285 c	6.18666218	0.00004310	-0.00004310	0	1.110	0.360	-0.080	0	2.9830000	0.1790000	-0.1790000	0
Kepler-285 c	6.18667600	0.00005900	-0.00005900	0	1.120	0.490	-0.490	0	2.9080000	0.1980000	-0.1980000	0
Kepler-285 c	6.18666218	0.00004310	-0.00004310	0	1.110	0.360	-0.080	0	2.9830000	0.1790000	-0.1790000	0
Kepler-285 c	6.18670882	0.00004318	-0.00004318	0				0				0
Kepler-285 c	6.18666218	0.00004310	-0.00004310	0	1.110	0.360	-0.080	0	2.9830000	0.1790000	-0.1790000	0
Kepler-286 b	1.79632439	0.00000587	-0.00000587	0	1.370	0.590	-0.110	0	1.9923000	0.0856000	-0.0856000	0
Kepler-286 b	1.79629794	0.00000789	-0.00000789	0								
Kepler-286 b	1.79631100	0.00001700	-0.00001700	0	1.330	0.670	-0.670	0	1.7837000			0
Kepler-286 b	1.79632439	0.00000587	-0.00000587	0	1.390	0.100	-0.070	0	1.9923000	0.0856000	-0.0856000	0
Kepler-286 b	1.79632095	0.00000589	-0.00000589	0				0				0
Kepler-286 b	1.79632439	0.00000587	-0.00000587	0	1.370	0.590	-0.110	0	1.9923000	0.0856000	-0.0856000	0
Kepler-286 b	1.79630200	0.00000900	-0.00000900	0	1.240	0.250	-0.250	0	1.9740000	0.0950000	-0.0950000	0
Kepler-286 b	1.79632095	0.00000589	-0.00000589	0	1.200	0.120	-0.100	0	1.9139000	0.0852000	-0.0852000	0
Kepler-286 b					1.273	0.152	-0.124	0				
Kepler-286 b	1.79632439	0.00000587	-0.00000587	0	1.370	0.590	-0.110	0	1.9923000	0.0856000	-0.0856000	0
Kepler-286 c	3.46808239	0.00001535	-0.00001535	0	1.470	0.640	-0.120	0	2.3660000	0.1060000	-0.1060000	0
Kepler-286 c					1.371	0.164	-0.137	0				
Kepler-286 c	3.46809500	0.00002300	-0.00002300	0	1.370	0.270	-0.270	0	2.3050000	0.1150000	-0.1150000	0
Kepler-286 c	3.46807300	0.00001599	-0.00001599	0				0				0
Kepler-286 c	3.46808239	0.00001535	-0.00001535	0	1.490	0.090	-0.080	0	2.3660000	0.1060000	-0.1060000	0
Kepler-286 c	3.46805200	0.00003200	-0.00003200	0	1.490	0.750	-0.750	0	2.2396000			0
Kepler-286 c	3.46808239	0.00001535	-0.00001535	0	1.470	0.640	-0.120	0	2.3660000	0.1060000	-0.1060000	0
Kepler-286 c	3.46803445	0.00001465	-0.00001465	0								
Kepler-286 c	3.46807300	0.00001599	-0.00001599	0	1.290	0.130	-0.100	0	2.3610000	0.1080000	-0.1080000	0
Kepler-286 c	3.46808239	0.00001535	-0.00001535	0	1.470	0.640	-0.120	0	2.3660000	0.1060000	-0.1060000	0
Kepler-286 d	5.91428767	0.00003407	-0.00003407	0	1.480	0.630	-0.120	0	2.6780000	0.1440000	-0.1440000	0
Kepler-286 d					1.393	0.166	-0.143	0				
Kepler-286 d	5.91428767	0.00003407	-0.00003407	0	1.490	0.100	-0.100	0	2.6780000	0.1440000	-0.1440000	0
Kepler-286 d	5.91426680	0.00003342	-0.00003342	0	1.310	0.140	-0.100	0	2.6610000	0.1310000	-0.1310000	0
Kepler-286 d	5.91430094	0.00002871	-0.00002871	0								
Kepler-286 d	5.91428767	0.00003407	-0.00003407	0	1.480	0.630	-0.120	0	2.6780000	0.1440000	-0.1440000	0
Kepler-286 d	5.91428767	0.00003407	-0.00003407	0	1.480	0.630	-0.120	0	2.6780000	0.1440000	-0.1440000	0
Kepler-286 d	5.91425600	0.00007300	-0.00007300	0	1.460	0.740	-0.740	0	2.5635000			0
Kepler-286 d	5.91426680	0.00003342	-0.00003342	0				0				0
Kepler-286 d	5.91432300	0.00005400	-0.00005400	0	1.330	0.270	-0.270	0	2.6550000	0.1660000	-0.1660000	0
Kepler-286 e	29.22151010	0.00022280	-0.00022280	0	1.790	0.770	-0.140	0	3.8330000	0.1820000	-0.1820000	0
Kepler-286 e	29.22144000	0.00058000	-0.00058000	0	1.780	0.900	-0.900	0	4.0261000			0
Kepler-286 e	29.22149590	0.00022670	-0.00022670	0				0				0
Kepler-286 e	29.22128900	0.00037000	-0.00037000	0	1.770	0.430	-0.430	0	3.9300000	0.2160000	-0.2160000	0
Kepler-286 e					1.921	0.441	-0.268	0				
Kepler-286 e	29.22149590	0.00022670	-0.00022670	0	1.810	0.180	-0.140	0	4.0140000	0.1690000	-0.1690000	0
Kepler-286 e	29.22151010	0.00022280	-0.00022280	0	1.790	0.770	-0.140	0	3.8330000	0.1820000	-0.1820000	0
Kepler-286 e	29.22126129	0.00001119	-0.00001119	0					3.9570000			0
Kepler-286 e	29.22123577	0.00027394	-0.00027394	0								
Kepler-286 e	29.22151010	0.00022280	-0.00022280	0	1.790	0.130	-0.120	0	3.8330000	0.1820000	-0.1820000	0
Kepler-286 e	29.22151010	0.00022280	-0.00022280	0	1.790	0.770	-0.140	0	3.8330000	0.1820000	-0.1820000	0
Kepler-287 b	20.34234237	0.00005943	-0.00005943	0	2.400	0.900	-0.300	0	2.2305000	0.0952000	-0.0952000	0
Kepler-287 b	20.34212338	0.00005011	-0.00005011	0								
Kepler-287 b	20.34230286	0.00000320	-0.00000320	0					2.6999000			0
Kepler-287 b	20.34237838	0.00005571	-0.00005571	0	2.880	0.440	-0.360	0	2.3351000	0.0764000	-0.0764000	0
Kepler-287 b	20.34234237	0.00005943	-0.00005943	0	2.400	0.900	-0.300	0	2.2305000	0.0952000	-0.0952000	0
Kepler-287 b	20.34234237	0.00005943	-0.00005943	0	2.270	0.370	-0.180	0	2.2305000	0.0952000	-0.0952000	0
Kepler-287 b					2.481	0.557	-0.329	0				
Kepler-287 b	20.34237838	0.00005571	-0.00005571	0				0				0
Kepler-287 b	20.34229000	0.00018000	-0.00018000	0	2.600	1.200	-1.200	0	2.3187000			0
Kepler-287 b	20.34234237	0.00005943	-0.00005943	0	2.400	0.900	-0.300	0	2.2305000	0.0952000	-0.0952000	0
Kepler-287 b	20.34219900	0.00008400	-0.00008400	0	2.330	1.060	-1.060	0	2.2570000	0.1020000	-0.1020000	0
Kepler-287 c	44.85197800	0.00000435	-0.00000435	0					3.7680000			0
Kepler-287 c	44.85210710	0.00015400	-0.00015400	0	3.500	1.320	-0.440	0	3.8300000	0.1280000	-0.1280000	0
Kepler-287 c	44.85210710	0.00015400	-0.00015400	0	3.500	1.320	-0.440	0	3.8300000	0.1280000	-0.1280000	0
Kepler-287 c	44.85189600	0.00024700	-0.00024700	0	3.260	1.490	-1.490	0	3.5840000	0.1250000	-0.1250000	0
Kepler-287 c	44.85209970	0.00015580	-0.00015580	0				0				0
Kepler-287 c	44.85209970	0.00015580	-0.00015580	0	3.350	0.510	-0.420	0	3.5729000	0.0859000	-0.0859000	0
Kepler-287 c					2.881	0.294	-0.362	0				
Kepler-287 c	44.85199000	0.00040000	-0.00040000	0	3.100	1.500	-1.500	0	3.5334000			0
